from_molecule,relationship,to_molecule,rule,reaction_id,generation_formed
O,FORMS,C(C(CC(C(CO)(CO)O)O)=O)=O,'Hydration of C(=O)C',15976,3
C(C(CO)C(CC(C=O)=O)O)=O,FORMS,C(C(CC(C(CO)(CO)O)O)=O)=O,'Hydration of C(=O)C',15976,3
O,FORMS,C(C(CCO)=O)(C(CO)(CO)O)=O,'Hydration of C(=O)C',15978,3
C(C(C(C(CCO)=O)=O)CO)=O,FORMS,C(C(CCO)=O)(C(CO)(CO)O)=O,'Hydration of C(=O)C',15978,3
O,FORMS,C(C(CO)(C(C(CCO)=O)O)O)=O,'Hydration of C(=O)C',15979,3
C(C(C(C(CCO)=O)=O)CO)=O,FORMS,C(C(CO)(C(C(CCO)=O)O)O)=O,'Hydration of C(=O)C',15979,3
O,FORMS,C(C(C(C(C(CO)O)O)=O)CO)=O,'Hydration of C(=O)C',15980,3
C(C(C(C(CCO)=O)=O)CO)=O,FORMS,C(C(C(C(C(CO)O)O)=O)CO)=O,'Hydration of C(=O)C',15980,3
O,FORMS,C(C(C(CO)O)=O)(C(CO)CO)=O,'Hydration of C(=O)C',15981,3
C(CC(C(C(CO)CO)=O)=O)=O,FORMS,C(C(C(CO)O)=O)(C(CO)CO)=O,'Hydration of C(=O)C',15981,3
O,FORMS,C(C(C(C=O)O)O)(C(CO)CO)=O,'Hydration of C(=O)C',15982,3
C(CC(C(C(CO)CO)=O)=O)=O,FORMS,C(C(C(C=O)O)O)(C(CO)CO)=O,'Hydration of C(=O)C',15982,3
O,FORMS,C(CC(C(C(CO)(CO)O)O)=O)=O,'Hydration of C(=O)C',15983,3
C(CC(C(C(CO)CO)=O)=O)=O,FORMS,C(CC(C(C(CO)(CO)O)O)=O)=O,'Hydration of C(=O)C',15983,3
O,FORMS,C(C(CO)(CO)O)(CC(CO)=O)=O,'Hydration of C(=O)C',15984,3
C(C(C(CC(CO)=O)=O)CO)=O,FORMS,C(C(CO)(CO)O)(CC(CO)=O)=O,'Hydration of C(=O)C',15984,3
O,FORMS,C(C(CO)(C(CC(CO)=O)O)O)=O,'Hydration of C(=O)C',15985,3
C(C(C(CC(CO)=O)=O)CO)=O,FORMS,C(C(CO)(C(CC(CO)=O)O)O)=O,'Hydration of C(=O)C',15985,3
O,FORMS,C(C(CO)C(C(C(CO)=O)O)O)=O,'Hydration of C(=O)C',15986,3
C(C(C(CC(CO)=O)=O)CO)=O,FORMS,C(C(CO)C(C(C(CO)=O)O)O)=O,'Hydration of C(=O)C',15986,3
O,FORMS,C(C(C(C(C(CO)O)O)=O)CO)=O,'Hydration of C(=O)C',15987,3
C(C(C(CC(CO)=O)=O)CO)=O,FORMS,C(C(C(C(C(CO)O)O)=O)CO)=O,'Hydration of C(=O)C',15987,3
O,FORMS,C(C(CO)O)(C(C(CO)=O)CO)=O,'Hydration of C(=O)C',15988,3
C(CC=O)(C(C(CO)=O)CO)=O,FORMS,C(C(CO)O)(C(C(CO)=O)CO)=O,'Hydration of C(=O)C',15988,3
O,FORMS,C(C(C(C(C(CO)=O)CO)O)O)=O,'Hydration of C(=O)C',15989,3
C(CC=O)(C(C(CO)=O)CO)=O,FORMS,C(C(C(C(C(CO)=O)CO)O)O)=O,'Hydration of C(=O)C',15989,3
O,FORMS,C(CC(C(C(CO)=O)(CO)O)O)=O,'Hydration of C(=O)C',15990,3
C(CC=O)(C(C(CO)=O)CO)=O,FORMS,C(CC(C(C(CO)=O)(CO)O)O)=O,'Hydration of C(=O)C',15990,3
O,FORMS,C(CC(C(CO)(C(CO)O)O)=O)=O,'Hydration of C(=O)C',15991,3
C(CC=O)(C(C(CO)=O)CO)=O,FORMS,C(CC(C(CO)(C(CO)O)O)=O)=O,'Hydration of C(=O)C',15991,3
O,FORMS,C(C(CO)O)(CC(C(CO)O)=O)=O,'Hydration of C(=O)C',15992,3
C(CC(CC(C(CO)O)=O)=O)=O,FORMS,C(C(CO)O)(CC(C(CO)O)=O)=O,'Hydration of C(=O)C',15992,3
O,FORMS,C(C(CO)O)(CC(C(C=O)O)O)=O,'Hydration of C(=O)C',15993,3
C(CC(CC(C(CO)O)=O)=O)=O,FORMS,C(C(CO)O)(CC(C(C=O)O)O)=O,'Hydration of C(=O)C',15993,3
O,FORMS,C(CC(C(C(C(CO)O)=O)O)O)=O,'Hydration of C(=O)C',15994,3
C(CC(CC(C(CO)O)=O)=O)=O,FORMS,C(CC(C(C(C(CO)O)=O)O)O)=O,'Hydration of C(=O)C',15994,3
O,FORMS,C(CC(C(C(C(CO)O)O)O)=O)=O,'Hydration of C(=O)C',15995,3
C(CC(CC(C(CO)O)=O)=O)=O,FORMS,C(CC(C(C(C(CO)O)O)O)=O)=O,'Hydration of C(=O)C',15995,3
O,FORMS,C(C(CO)(CO)O)(C(C(C)=O)O)=O,'Hydration of C(=O)C',15997,3
C(C(C(C(C(C)=O)O)=O)CO)=O,FORMS,C(C(CO)(CO)O)(C(C(C)=O)O)=O,'Hydration of C(=O)C',15997,3
O,FORMS,C(C(CO)(C(C(C(C)=O)O)O)O)=O,'Hydration of C(=O)C',15998,3
C(C(C(C(C(C)=O)O)=O)CO)=O,FORMS,C(C(CO)(C(C(C(C)=O)O)O)O)=O,'Hydration of C(=O)C',15998,3
O,FORMS,C(C(C(C(C(CO)O)O)=O)CO)=O,'Hydration of C(=O)C',15999,3
C(C(C(C(C(C)=O)O)=O)CO)=O,FORMS,C(C(C(C(C(CO)O)O)=O)CO)=O,'Hydration of C(=O)C',15999,3
O,FORMS,C(CCO)(C(C(C(CO)O)=O)O)=O,'Hydration of C(=O)C',16000,3
C(CC(C(C(CCO)=O)O)=O)=O,FORMS,C(CCO)(C(C(C(CO)O)=O)O)=O,'Hydration of C(=O)C',16000,3
O,FORMS,C(C(C(C(C=O)O)O)O)(CCO)=O,'Hydration of C(=O)C',16001,3
C(CC(C(C(CCO)=O)O)=O)=O,FORMS,C(C(C(C(C=O)O)O)O)(CCO)=O,'Hydration of C(=O)C',16001,3
O,FORMS,C(CC(C(C(C(CO)O)O)O)=O)=O,'Hydration of C(=O)C',16002,3
C(CC(C(C(CCO)=O)O)=O)=O,FORMS,C(CC(C(C(C(CO)O)O)O)=O)=O,'Hydration of C(=O)C',16002,3
O,FORMS,C(CC(C(C(CO)(CO)O)=O)O)=O,'Hydration of C(=O)C',16003,3
C(CC(C(C(C=O)CO)=O)O)=O,FORMS,C(CC(C(C(CO)(CO)O)=O)O)=O,'Hydration of C(=O)C',16003,3
O,FORMS,C(C(CO)(C(C(CC=O)O)O)O)=O,'Hydration of C(=O)C',16004,3
C(CC(C(C(C=O)CO)=O)O)=O,FORMS,C(C(CO)(C(C(CC=O)O)O)O)=O,'Hydration of C(=O)C',16004,3
O,FORMS,C(C(C(C(C(CO)O)O)=O)CO)=O,'Hydration of C(=O)C',16005,3
C(CC(C(C(C=O)CO)=O)O)=O,FORMS,C(C(C(C(C(CO)O)O)=O)CO)=O,'Hydration of C(=O)C',16005,3
O,FORMS,C(C(CO)C(C(C(CO)O)=O)O)=O,'Hydration of C(=O)C',16006,3
C(C(CO)C(C(CC=O)=O)O)=O,FORMS,C(C(CO)C(C(C(CO)O)=O)O)=O,'Hydration of C(=O)C',16006,3
O,FORMS,C(C(CO)C(C(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16007,3
C(C(CO)C(C(CC=O)=O)O)=O,FORMS,C(C(CO)C(C(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16007,3
O,FORMS,C(CC(C(C(CO)(CO)O)O)=O)=O,'Hydration of C(=O)C',16008,3
C(C(CO)C(C(CC=O)=O)O)=O,FORMS,C(CC(C(C(CO)(CO)O)O)=O)=O,'Hydration of C(=O)C',16008,3
O,FORMS,C(C(C(C(C(C)=O)(CO)O)O)O)=O,'Hydration of C(=O)C',16009,3
C(C(C=O)O)(C(C(C)=O)CO)=O,FORMS,C(C(C(C(C(C)=O)(CO)O)O)O)=O,'Hydration of C(=O)C',16009,3
O,FORMS,C(C(C(C(CO)(C(C)O)O)=O)O)=O,'Hydration of C(=O)C',16011,3
C(C(C=O)O)(C(C(C)=O)CO)=O,FORMS,C(C(C(C(CO)(C(C)O)O)=O)O)=O,'Hydration of C(=O)C',16011,3
O,FORMS,C(C(C(C(CO)C(CO)O)=O)O)=O,'Hydration of C(=O)C',16012,3
C(C(C=O)O)(C(C(C)=O)CO)=O,FORMS,C(C(C(C(CO)C(CO)O)=O)O)=O,'Hydration of C(=O)C',16012,3
O,FORMS,C(C(C(C(C=O)O)O)O)(CCO)=O,'Hydration of C(=O)C',16013,3
C(C(C=O)O)(CC(CCO)=O)=O,FORMS,C(C(C(C(C=O)O)O)O)(CCO)=O,'Hydration of C(=O)C',16013,3
O,FORMS,C(C(C(C(C(CCO)O)O)=O)O)=O,'Hydration of C(=O)C',16014,3
C(C(C=O)O)(CC(CCO)=O)=O,FORMS,C(C(C(C(C(CCO)O)O)=O)O)=O,'Hydration of C(=O)C',16014,3
O,FORMS,C(C(C(CC(C(CO)O)O)=O)O)=O,'Hydration of C(=O)C',16015,3
C(C(C=O)O)(CC(CCO)=O)=O,FORMS,C(C(C(CC(C(CO)O)O)=O)O)=O,'Hydration of C(=O)C',16015,3
O,FORMS,C(CC(CO)(C(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16016,3
C(C(CO)CC=O)(C(C=O)O)=O,FORMS,C(CC(CO)(C(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16016,3
O,FORMS,C(C(C(C(CO)C(CO)O)=O)O)=O,'Hydration of C(=O)C',16017,3
C(C(CO)CC=O)(C(C=O)O)=O,FORMS,C(C(C(C(CO)C(CO)O)=O)O)=O,'Hydration of C(=O)C',16017,3
O,FORMS,C(C(CO)C(C(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16018,3
C(C(CO)CC(C(C=O)O)=O)=O,FORMS,C(C(CO)C(C(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16018,3
O,FORMS,C(C(C(CC(CO)(CO)O)=O)O)=O,'Hydration of C(=O)C',16019,3
C(C(CO)CC(C(C=O)O)=O)=O,FORMS,C(C(C(CC(CO)(CO)O)=O)O)=O,'Hydration of C(=O)C',16019,3
O,FORMS,C(C(C(CO)(C(C(C)=O)O)O)O)=O,'Hydration of C(=O)C',16020,3
C(C(C(C(C(C)=O)=O)CO)O)=O,FORMS,C(C(C(CO)(C(C(C)=O)O)O)O)=O,'Hydration of C(=O)C',16020,3
O,FORMS,C(C(CO)C(C=O)O)(C(CO)O)=O,'Hydration of C(=O)C',16021,3
C(C(C(C(C(C)=O)=O)CO)O)=O,FORMS,C(C(CO)C(C=O)O)(C(CO)O)=O,'Hydration of C(=O)C',16021,3
O,FORMS,C(C(C(C(C=O)O)O)O)(CCO)=O,'Hydration of C(=O)C',16022,3
C(C(CC(C(CCO)=O)=O)O)=O,FORMS,C(C(C(C(C=O)O)O)O)(CCO)=O,'Hydration of C(=O)C',16022,3
O,FORMS,C(CC(C=O)O)(C(C(CO)O)O)=O,'Hydration of C(=O)C',16023,3
C(C(CC(C(CCO)=O)=O)O)=O,FORMS,C(CC(C=O)O)(C(C(CO)O)O)=O,'Hydration of C(=O)C',16023,3
O,FORMS,C(CC(C(CO)(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16024,3
C(C(CO)C(C=O)O)(CC=O)=O,FORMS,C(CC(C(CO)(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16024,3
O,FORMS,C(C(C(C(CO)C(C=O)O)O)O)=O,'Hydration of C(=O)C',16025,3
C(C(CO)C(C=O)O)(CC=O)=O,FORMS,C(C(C(C(CO)C(C=O)O)O)O)=O,'Hydration of C(=O)C',16025,3
O,FORMS,C(C(CO)C(C=O)O)(C(CO)O)=O,'Hydration of C(=O)C',16026,3
C(C(CO)C(C=O)O)(CC=O)=O,FORMS,C(C(CO)C(C=O)O)(C(CO)O)=O,'Hydration of C(=O)C',16026,3
O,FORMS,C(C(CO)C(C(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16027,3
C(CC(C=O)O)(C(C=O)CO)=O,FORMS,C(C(CO)C(C(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16027,3
O,FORMS,C(C(CO)(C(CC(C=O)O)O)O)=O,'Hydration of C(=O)C',16028,3
C(CC(C=O)O)(C(C=O)CO)=O,FORMS,C(C(CO)(C(CC(C=O)O)O)O)=O,'Hydration of C(=O)C',16028,3
O,FORMS,C(CC(C=O)O)(C(CO)(CO)O)=O,'Hydration of C(=O)C',16029,3
C(CC(C=O)O)(C(C=O)CO)=O,FORMS,C(CC(C=O)O)(C(CO)(CO)O)=O,'Hydration of C(=O)C',16029,3
O,FORMS,C(C(C)(C(CO)(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16031,3
C(C(C)(C(C(C=O)=O)CO)O)=O,FORMS,C(C(C)(C(CO)(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16031,3
O,FORMS,C(C(C(C(C=O)O)O)(CCO)O)=O,'Hydration of C(=O)C',16032,3
C(C(CCO)(CC(C=O)=O)O)=O,FORMS,C(C(C(C(C=O)O)O)(CCO)O)=O,'Hydration of C(=O)C',16032,3
O,FORMS,C(C(C(CO)(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16033,3
C(C(C(C(C=O)=O)CO)O)=O,FORMS,C(C(C(CO)(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16033,3
O,FORMS,C(C(C(CO)(CO)O)O)=O,'Hydration of C(=O)C',16034,3
C(C(C(CO)CO)=O)=O,FORMS,C(C(C(CO)(CO)O)O)=O,'Hydration of C(=O)C',16034,3
O,FORMS,C(C(C(CO)(C(CO)(C)O)O)O)=O,'Hydration of C(=O)C',16035,3
C(C(C(CO)C(C)(CO)O)=O)=O,FORMS,C(C(C(CO)(C(CO)(C)O)O)O)=O,'Hydration of C(=O)C',16035,3
O,FORMS,C(CO)(CC(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16036,3
C(CC(C(CCO)=O)O)(CO)=O,FORMS,C(CO)(CC(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16036,3
O,FORMS,C(C(C(C(CO)O)O)O)(CCO)=O,'Hydration of C(=O)C',16037,3
C(CC(C(CCO)=O)O)(CO)=O,FORMS,C(C(C(C(CO)O)O)O)(CCO)=O,'Hydration of C(=O)C',16037,3
O,FORMS,C(C(CCO)(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16039,3
C(C(CCO)(CC(CO)=O)O)=O,FORMS,C(C(CCO)(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16039,3
O,FORMS,C(C)(C(C(C(C(CO)O)O)O)O)=O,'Hydration of C(=O)C',16040,3
C(C(C(C(CCO)=O)O)O)(C)=O,FORMS,C(C)(C(C(C(C(CO)O)O)O)O)=O,'Hydration of C(=O)C',16040,3
O,FORMS,C(C(C(C(CO)O)O)O)(CCO)=O,'Hydration of C(=O)C',16041,3
C(C(C(C(CCO)=O)O)O)(C)=O,FORMS,C(C(C(C(CO)O)O)O)(CCO)=O,'Hydration of C(=O)C',16041,3
O,FORMS,C(C(CCO)(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16042,3
C(C(CCO)(C(C(C)=O)O)O)=O,FORMS,C(C(CCO)(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16042,3
O,FORMS,C(C(C(CO)(C(C)O)O)O)=O,'Hydration of C(=O)C',16043,3
C(C(C(CO)C(C)O)=O)=O,FORMS,C(C(C(CO)(C(C)O)O)O)=O,'Hydration of C(=O)C',16043,3
O,FORMS,C(CC(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16044,3
C(CC(C(CCO)=O)O)=O,FORMS,C(CC(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16044,3
O,FORMS,C(C(C(CO)O)O)(CCO)=O,'Hydration of C(=O)C',16045,3
C(CC(C(CCO)=O)O)=O,FORMS,C(C(C(CO)O)O)(CCO)=O,'Hydration of C(=O)C',16045,3
O,FORMS,C(C(C(CO)O)(CCO)O)=O,'Hydration of C(=O)C',16047,3
C(C(CCO)(CC=O)O)=O,FORMS,C(C(C(CO)O)(CCO)O)=O,'Hydration of C(=O)C',16047,3
O,FORMS,C(CO)(C(CO)(C(C(C)=O)O)O)=O,'Hydration of C(=O)C',16048,3
C(C(C(CO)=O)C(C(C)=O)O)=O,FORMS,C(CO)(C(CO)(C(C(C)=O)O)O)=O,'Hydration of C(=O)C',16048,3
O,FORMS,C(C(C(CO)O)(C(C(C)=O)O)O)=O,'Hydration of C(=O)C',16049,3
C(C(C(CO)=O)C(C(C)=O)O)=O,FORMS,C(C(C(CO)O)(C(C(C)=O)O)O)=O,'Hydration of C(=O)C',16049,3
O,FORMS,C(C(C(CO)=O)C(C(CO)O)O)=O,'Hydration of C(=O)C',16050,3
C(C(C(CO)=O)C(C(C)=O)O)=O,FORMS,C(C(C(CO)=O)C(C(CO)O)O)=O,'Hydration of C(=O)C',16050,3
O,FORMS,C(C(C(C(C(CO)O)=O)O)O)(C)=O,'Hydration of C(=O)C',16051,3
C(CC(C(C(C(C)=O)O)O)=O)=O,FORMS,C(C(C(C(C(CO)O)=O)O)O)(C)=O,'Hydration of C(=O)C',16051,3
O,FORMS,C(C(C(C(C(C(C)=O)O)O)O)O)=O,'Hydration of C(=O)C',16052,3
C(CC(C(C(C(C)=O)O)O)=O)=O,FORMS,C(C(C(C(C(C(C)=O)O)O)O)O)=O,'Hydration of C(=O)C',16052,3
O,FORMS,C(CC(C(C(C(CO)O)O)O)=O)=O,'Hydration of C(=O)C',16053,3
C(CC(C(C(C(C)=O)O)O)=O)=O,FORMS,C(CC(C(C(C(CO)O)O)O)=O)=O,'Hydration of C(=O)C',16053,3
O,FORMS,C(C(C)(C(C(CO)=O)(CO)O)O)=O,'Hydration of C(=O)C',16055,3
C(C(C)(C(C=O)C(CO)=O)O)=O,FORMS,C(C(C)(C(C(CO)=O)(CO)O)O)=O,'Hydration of C(=O)C',16055,3
O,FORMS,C(C(C(CO)O)(C(C=O)(C)O)O)=O,'Hydration of C(=O)C',16057,3
C(C(C)(C(C=O)C(CO)=O)O)=O,FORMS,C(C(C(CO)O)(C(C=O)(C)O)O)=O,'Hydration of C(=O)C',16057,3
O,FORMS,C(C(C)(C(C(C(CO)O)=O)O)O)=O,'Hydration of C(=O)C',16058,3
C(C(C)(C(C(CC=O)=O)O)O)=O,FORMS,C(C(C)(C(C(C(CO)O)=O)O)O)=O,'Hydration of C(=O)C',16058,3
O,FORMS,C(C(C)(C(C(C(C=O)O)O)O)O)=O,'Hydration of C(=O)C',16059,3
C(C(C)(C(C(CC=O)=O)O)O)=O,FORMS,C(C(C)(C(C(C(C=O)O)O)O)O)=O,'Hydration of C(=O)C',16059,3
O,FORMS,C(C(CC(C(C(CO)O)O)O)=O)=O,'Hydration of C(=O)C',16060,3
C(CO)(CC(CC(C=O)=O)O)=O,FORMS,C(C(CC(C(C(CO)O)O)O)=O)=O,'Hydration of C(=O)C',16060,3
O,FORMS,C(C(C(C(CC(CO)=O)O)O)O)=O,'Hydration of C(=O)C',16061,3
C(CO)(CC(CC(C=O)=O)O)=O,FORMS,C(C(C(C(CC(CO)=O)O)O)O)=O,'Hydration of C(=O)C',16061,3
O,FORMS,C(C(CC(CO)(C(CO)O)O)=O)=O,'Hydration of C(=O)C',16062,3
C(CC(CO)(CC(C=O)=O)O)=O,FORMS,C(C(CC(CO)(C(CO)O)O)=O)=O,'Hydration of C(=O)C',16062,3
O,FORMS,C(CC(CO)(C(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16063,3
C(CC(CO)(CC(C=O)=O)O)=O,FORMS,C(CC(CO)(C(C(C=O)O)O)O)=O,'Hydration of C(=O)C',16063,3
O,FORMS,C(CO)(C(CO)(C(C=O)O)O)=O,'Hydration of C(=O)C',16065,3
C(C(C(CO)=O)C(C=O)O)=O,FORMS,C(CO)(C(CO)(C(C=O)O)O)=O,'Hydration of C(=O)C',16065,3
O,FORMS,C(C(C(CO)O)(C(C=O)O)O)=O,'Hydration of C(=O)C',16066,3
C(C(C(CO)=O)C(C=O)O)=O,FORMS,C(C(C(CO)O)(C(C=O)O)O)=O,'Hydration of C(=O)C',16066,3
O,FORMS,C(C(C(C=O)O)O)(C(CO)O)=O,'Hydration of C(=O)C',16067,3
C(CC(C(C(C=O)O)O)=O)=O,FORMS,C(C(C(C=O)O)O)(C(CO)O)=O,'Hydration of C(=O)C',16067,3
O,FORMS,C(C(C(C(C(C=O)O)O)O)O)=O,'Hydration of C(=O)C',16068,3
C(CC(C(C(C=O)O)O)=O)=O,FORMS,C(C(C(C(C(C=O)O)O)O)O)=O,'Hydration of C(=O)C',16068,3
O,FORMS,C(CO)(C(CO)(CO)O)=O,'Hydration of C(=O)C',16069,3
C(C(C(CO)=O)CO)=O,FORMS,C(CO)(C(CO)(CO)O)=O,'Hydration of C(=O)C',16069,3
O,FORMS,C(C(CO)(C(CO)O)O)=O,'Hydration of C(=O)C',16070,3
C(C(C(CO)=O)CO)=O,FORMS,C(C(CO)(C(CO)O)O)=O,'Hydration of C(=O)C',16070,3
O,FORMS,C(C(CO)O)(C(CO)O)=O,'Hydration of C(=O)C',16071,3
C(CC(C(CO)O)=O)=O,FORMS,C(C(CO)O)(C(CO)O)=O,'Hydration of C(=O)C',16071,3
O,FORMS,C(C(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16072,3
C(CC(C(CO)O)=O)=O,FORMS,C(C(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16072,3
O,FORMS,C(CO)(C(CO)(C(CO)(C)O)O)=O,'Hydration of C(=O)C',16073,3
C(C(C(CO)=O)C(CO)(C)O)=O,FORMS,C(CO)(C(CO)(C(CO)(C)O)O)=O,'Hydration of C(=O)C',16073,3
O,FORMS,C(C(C(CO)O)(C(CO)(C)O)O)=O,'Hydration of C(=O)C',16074,3
C(C(C(CO)=O)C(CO)(C)O)=O,FORMS,C(C(C(CO)O)(C(CO)(C)O)O)=O,'Hydration of C(=O)C',16074,3
O,FORMS,C(C(C(CO)(C)O)O)(C(CO)O)=O,'Hydration of C(=O)C',16075,3
C(CC(C(C(CO)(C)O)O)=O)=O,FORMS,C(C(C(CO)(C)O)O)(C(CO)O)=O,'Hydration of C(=O)C',16075,3
O,FORMS,C(C(C(C(C(CO)(C)O)O)O)O)=O,'Hydration of C(=O)C',16076,3
C(CC(C(C(CO)(C)O)O)=O)=O,FORMS,C(C(C(C(C(CO)(C)O)O)O)O)=O,'Hydration of C(=O)C',16076,3
O,FORMS,C(CO)(CC(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16077,3
C(CO)(CC(CC(CO)=O)O)=O,FORMS,C(CO)(CC(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16077,3
O,FORMS,C(CO)(CC(CO)(C(CO)O)O)=O,'Hydration of C(=O)C',16078,3
C(CC(CO)(CC(CO)=O)O)=O,FORMS,C(CO)(CC(CO)(C(CO)O)O)=O,'Hydration of C(=O)C',16078,3
O,FORMS,C(CC(CO)(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16079,3
C(CC(CO)(CC(CO)=O)O)=O,FORMS,C(CC(CO)(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16079,3
O,FORMS,C(C)(C(C(C(C(CO)O)O)O)O)=O,'Hydration of C(=O)C',16080,3
C(C)(C(C(CC(CO)=O)O)O)=O,FORMS,C(C)(C(C(C(C(CO)O)O)O)O)=O,'Hydration of C(=O)C',16080,3
O,FORMS,C(CO)(CC(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16081,3
C(C)(C(C(CC(CO)=O)O)O)=O,FORMS,C(CO)(CC(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16081,3
O,FORMS,C(C)(C(C(CO)(C(CO)O)O)O)=O,'Hydration of C(=O)C',16082,3
C(CC(CO)(C(C(C)=O)O)O)=O,FORMS,C(C)(C(C(CO)(C(CO)O)O)O)=O,'Hydration of C(=O)C',16082,3
O,FORMS,C(CC(CO)(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16083,3
C(CC(CO)(C(C(C)=O)O)O)=O,FORMS,C(CC(CO)(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16083,3
O,FORMS,C(CO)(C(CO)(C(C)O)O)=O,'Hydration of C(=O)C',16084,3
C(C(C(CO)=O)C(C)O)=O,FORMS,C(CO)(C(CO)(C(C)O)O)=O,'Hydration of C(=O)C',16084,3
O,FORMS,C(C(C(CO)O)(C(C)O)O)=O,'Hydration of C(=O)C',16085,3
C(C(C(CO)=O)C(C)O)=O,FORMS,C(C(C(CO)O)(C(C)O)O)=O,'Hydration of C(=O)C',16085,3
O,FORMS,C(C(C(C)O)O)(C(CO)O)=O,'Hydration of C(=O)C',16086,3
C(CC(C(C(C)O)O)=O)=O,FORMS,C(C(C(C)O)O)(C(CO)O)=O,'Hydration of C(=O)C',16086,3
O,FORMS,C(C(C(C(C(C)O)O)O)O)=O,'Hydration of C(=O)C',16087,3
C(CC(C(C(C)O)O)=O)=O,FORMS,C(C(C(C(C(C)O)O)O)O)=O,'Hydration of C(=O)C',16087,3
O,FORMS,C(CC(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16088,3
C(CC(CC(CO)=O)O)=O,FORMS,C(CC(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16088,3
O,FORMS,C(CO)(CC(C(CO)O)O)=O,'Hydration of C(=O)C',16089,3
C(CC(CC(CO)=O)O)=O,FORMS,C(CO)(CC(C(CO)O)O)=O,'Hydration of C(=O)C',16089,3
O,FORMS,C(CC(CO)(C(CO)O)O)=O,'Hydration of C(=O)C',16090,3
C(CC(CO)(CC=O)O)=O,FORMS,C(CC(CO)(C(CO)O)O)=O,'Hydration of C(=O)C',16090,3
O,FORMS,C(C(C(C(C(C(C)=O)O)O)O)O)=O,'Hydration of C(=O)C',16091,3
C(C(C(CC(C(C)=O)O)=O)O)=O,FORMS,C(C(C(C(C(C(C)=O)O)O)O)O)=O,'Hydration of C(=O)C',16091,3
O,FORMS,C(C(C(CC(C(CO)O)O)=O)O)=O,'Hydration of C(=O)C',16092,3
C(C(C(CC(C(C)=O)O)=O)O)=O,FORMS,C(C(C(CC(C(CO)O)O)=O)O)=O,'Hydration of C(=O)C',16092,3
O,FORMS,C(C(C)(C(C(C(C=O)O)O)O)O)=O,'Hydration of C(=O)C',16093,3
C(C(C)(CC(C(C=O)O)=O)O)=O,FORMS,C(C(C)(C(C(C(C=O)O)O)O)O)=O,'Hydration of C(=O)C',16093,3
O,FORMS,C(C(CC(C(C(CO)O)O)O)=O)=O,'Hydration of C(=O)C',16094,3
C(C)(C(C(CC(C=O)=O)O)O)=O,FORMS,C(C(CC(C(C(CO)O)O)O)=O)=O,'Hydration of C(=O)C',16094,3
O,FORMS,C(C(C(C(C(C(C)=O)O)O)O)O)=O,'Hydration of C(=O)C',16095,3
C(C)(C(C(CC(C=O)=O)O)O)=O,FORMS,C(C(C(C(C(C(C)=O)O)O)O)O)=O,'Hydration of C(=O)C',16095,3
O,FORMS,C(C(C(C(C)(C(C=O)O)O)O)O)=O,'Hydration of C(=O)C',16096,3
C(C(C(C)(CC(C=O)=O)O)O)=O,FORMS,C(C(C(C(C)(C(C=O)O)O)O)O)=O,'Hydration of C(=O)C',16096,3
O,FORMS,C(C(C(C(C(C=O)O)O)O)O)=O,'Hydration of C(=O)C',16097,3
C(C(C(CC(C=O)O)=O)O)=O,FORMS,C(C(C(C(C(C=O)O)O)O)O)=O,'Hydration of C(=O)C',16097,3
O,FORMS,C(C(C(C(CO)O)O)O)=O,'Hydration of C(=O)C',16098,3
